"","AA","AXP","BA","BAC","C","CAT"
"1992-10-29",0.00156862777262634,0.00473934536389664,0,-0.00159872136369699,-0.00435730536895562,-0.00655740054615905
"1992-10-30",-0.00313972000466767,0.0187359110574696,-0.00364564749384577,-0.0112631922787108,-0.00877198607283691,0.00655740054615905
"1992-11-02",0.00157109223204133,0,0.0273792318259405,0.0192313619278874,0.0131292914417925,0.0108343421657102
"1992-11-03",0.00156862777262634,-0.00698489452195084,-0.0164819209367741,-0.0063694482854797,-0.0131292914417925,0.0213227694688212
"1992-11-04",-0.00313972000466767,-0.0236417630570405,0.00648183760219068,-0.00801928916661976,0,-0.00634922767865875
"1992-11-05",-0.00789270079890891,0.0118907465215217,-0.0101010959865038,0.00801928916661976,-0.0133039656263628,0.0210091760893434
"1992-11-06",0,-0.0118907465215217,-0.00363240501100748,0.0189879122446912,0.0220759516991997,0.00207684394483931
"1992-11-09",-0.00635932190829247,0.0189579137446141,0.00725166339532057,0.0232388459316413,-0.00437637459979889,-0.00207684394483931
"1992-11-10",-0.0112270625937834,0.0162983817331195,-0.0108973108891663,-0.00306748706786175,0.00873367996875452,-0.0125524660711198
"1992-11-11",-0.00161420535454115,0,-0.0169433150837754,0.0182653479772932,0.0299808322119359,-0.0127120355883619
"1992-11-12",0.00483482005458313,0.0114811823739562,0.00296736122780183,-0.00757005886054518,0.0208775850215552,0.00637621713927583
"1992-11-13",-0.0211218250292824,-0.00457666702741166,0,0.0030349036951538,-0.0166670524852117,-0.0127933514599092
"1992-11-16",-0.0283116328258912,0,-0.00296736122780183,-0.00760459938521918,0,-0.00214822853828966
"1992-11-17",-0.0067796869853789,0.00457666702741166,-0.018748205682348,-0.00305810635882087,0,0.00214822853828966
"1992-11-18",0.016863806052005,0.0336732151065879,0,0.0227110442602145,-0.0126851595273157,0.00428266179200065
"1992-11-19",0.0033389012655145,-0.0110988930680489,-0.0214239257504678,0.00597016698650399,0.00847462699097223,0.00426439878645768
"1992-11-20",0.0148886124937506,0.00667410708769323,0.0145875907321771,0.0118344576470029,0.01257878220686,0.00212539931231337
"1992-11-23",0,-0.0111483874826144,0.0218629137776438,-0.00442152525787742,0,-0.00852883634752044
"1992-11-24",0.0162870049746993,0.022173857494322,-0.0112487125358705,-0.0133830993756294,0.0124225199985573,0.016985546365744
"1992-11-25",0.00804509568483147,0.0281099589318934,-0.0213422734817725,0.00745715610808229,0.0122700925918143,-0.00210748233956481
"1992-11-27",0.00798088833101285,-0.0064171343206334,0.0288554568325559,0.00296736122780206,0.00809721023261933,0.00630916919326463
"1992-11-30",0.0220134675371788,-0.0107875911289974,0.00745715610808206,0.00590843668616614,0.027834798993444,0.0450896048631777
"1992-12-01",0.01236491797095,-0.0175059175136145,-0.00372162692299494,0.00440853028476607,0.0155645165411116,-0.00200601872686579
"1992-12-02",-0.00771013842596746,0.013158084577511,-0.0295140605131636,-0.0029368596733097,0,-0.0430835861363119
"1992-12-03",-0.00777004686193172,0.0151354240651009,0.0144874817538105,0,-0.00386847677792024,-0.0211872332194438
"1992-12-04",0.00311526731694922,0.0106724598907717,0,0.00586511945239798,0,0
"1992-12-07",0,0.0577480017351011,0.011291049574266,-0.00292825977908828,-0.0116960397631913,0
"1992-12-08",0.00774597211465533,-0.0202436062766469,-0.00751318335078333,-0.00440853028476607,0.0194180858571016,0.016985546365744
"1992-12-09",0.0303974771843709,0.00408163831964869,0,-0.00294985464642106,-0.0155041865359652,0.00420168685369982
"1992-12-10",-0.0105343336849593,0.0101317989304068,-0.0106142012417734,-0.00444116199996802,0.00778214044205494,-0.00630916919326463
"1992-12-11",-0.00303030534917914,-0.0142134372500555,0.00380373223924657,-0.00595239852729512,-0.00778214044205494,-0.0127390257774298
"1992-12-14",-0.0122138922939379,0.0101730277130507,0.0068104690025268,0.00595239852729512,0,-0.00643089033029032
"1992-12-15",0.00153491971808362,-0.00609138939340204,0.0037636476493037,0.00444116199996802,-0.0157483569681393,0.00643089033029032
"1992-12-16",-0.00153491971808362,0.0201619732903442,0,-0.00295858203974508,-0.0119761910467155,-0.00643089033029032
"1992-12-17",0.00306748706786175,-0.00400000533334599,0.0141740530373635,0.0248732647451397,0,0.00429185208154093
"1992-12-18",0.0121767105752553,-0.00603016902659137,0.0139759538559736,0.0284919557943062,0.0697957619355418,0.0253713397420179
"1992-12-21",-0.00303030534917914,0.00603016902659137,0.031634557396079,-0.0169975763685712,-0.0265670273847218,0
"1992-12-22",-0.00608829886725526,-0.00603016902659137,0.0133569648360634,0.0127751914887229,0,-0.00418410652257406
"1992-12-23",-0.00305810635882087,0.00603016902659137,0.0329700192375695,-0.028614255518469,0.0114724011622368,0.00209424160311489
"1992-12-24",-0.00306748706786175,0.0139305735359467,0.015421022994814,0.00723068949314598,-0.0038095284166676,-0.00209424160311489
"1992-12-28",-0.00771013842596746,-0.0139305735359467,-0.00935835706896571,0.00860837453660013,0.0113853222251252,-0.0105375053027859
"1992-12-29",0.00154679071829866,0,0.0192889252715664,0.0099503308531681,-0.0229017642866844,0.0126317469059007
"1992-12-30",0.0168586368244168,0.0139305735359467,-0.00329924416721949,-0.0113799236627623,0.00769234562315568,0.00417537141048063
"1992-12-31",-0.00304414238122841,-0.00993056820260074,0.0157380297502399,-0.0100647866161407,-0.00769234562315568,-0.0189280098855189
"1993-01-04",0.0196232711841395,0.0158419154656579,-0.0124387855830204,-0.00434468460401116,0.00769234562315568,0.0147526384750383
"1993-01-05",0.00149365225678344,0.0155948579579064,0.00918039234496115,-0.0146201434549624,0,0.00208986491945917
"1993-01-06",-0.00749067172915763,-0.00581960905326406,0.00650620382273814,-0.00294985464642106,0.00763362485507113,0.0227047936937572
"1993-01-07",-0.00150489117942043,0,0,-0.00741293238912544,0.015094626222485,0.0141846349919563
"1993-01-08",-0.027482645693832,-0.00977524890464232,-0.0316231884305118,0,-0.0075188324140274,0.00801607498823609
"1993-01-11",0.00463321292148811,-0.0059113472630572,-0.0196018442415951,-0.00298062813813771,-0.0190481949706944,0.00199401860686432
"1993-01-12",-0.0155282623265551,0.0059113472630572,0,0.00743497848751806,0.0190481949706944,-0.0120241929668017
"1993-01-13",-0.0157731976770943,0,0,0.0291991546922623,0.0149815536156169,-0.0121705356202551
"1993-01-14",0,0.00392157365318169,-0.0199937718429983,0.0241660658471836,0.0329097340887978,-0.00204290162980048
"1993-01-15",0.0142070266443493,0,-0.00628713213133292,-0.0141445073861648,0.00359066813072872,0.0222456089473198
"1993-01-18",0,0.0212979976789343,0.00976297852268582,0,-0.00719427563402708,-0.00200200267067285
"1993-01-19",-0.0110324208035766,-0.00576370471675003,-0.0167953563088417,0.0141445073861648,-0.0145457110023788,-0.00200601872686579
"1993-01-20",-0.00158604315563493,0,-0.00637170297269307,0.0125612258729733,0.0145457110023788,-0.00806455983673038
"1993-01-21",0.00475060275859795,-0.00968061771072359,-0.0107105629381818,0.00138600160787705,0,-0.028749413285986
"1993-01-22",0.0172283039601775,0.0154443224274736,-0.00648183760219068,-0.00138600160787705,0.0143371631464073,0.0144780191806533
"1993-01-25",0.0123458358222992,-0.0212979976789343,0.0207372465069127,0,0.00709222830949185,-0.0082474694300172
"1993-01-26",0,-0.0501609663032105,-0.0382304039544299,0.0165065646017024,0,0.0265592730723547
"1993-01-27",0.0167304282592096,-0.0377403279828472,-0.02531780798429,-0.00959568706185543,0.00704228262541284,0.0120241929668017
"1993-01-28",0.02531780798429,-0.0281708769666962,0.0179377006866672,-0.00691087753984698,0.0104712998672953,-0.0120241929668017
"1993-01-29",0.0029368596733097,0.0387979695409826,0,0.00415225510076733,-0.0139862419747399,-0.00201816415623712
"1993-02-01",-0.0117995469311551,0.0575107125929317,0.0212540063608269,0.00413508514780281,0.0174524499512261,-0.00202224538076767
"1993-02-02",0.00739101664638908,0,-0.00363240501100748,0.012303641195357,0.0273054506902675,0.012072581234269
"1993-02-03",0.00440853028476607,0.00993056820260074,-0.00657176516323421,0.00406780221932568,0.0298529631496811,0.025667746748578
"1993-02-04",0.0260506771999425,0,-0.0177388243373819,0.0200944470597544,0.0289875368732524,0.0135529664047034
"1993-02-05",0.0212022076506031,0.0059113472630572,0.0177388243373819,-0.0173917427118693,-0.0421456214507634,0.00575265248945001
"1993-02-08",-0.014084739881739,0.00977524890464232,0,-0.0108549234094355,0.00988475923254195,-0.0154145634011869
"1993-02-09",-0.0171678036223655,-0.0156865961676995,-0.00366972888896244,-0.0123543095009351,-0.0232182901020073,-0.0136854530852542
"1993-02-10",-0.00289017542223324,0,-0.00738010729762273,-0.00415225510076733,0.0166393190039646,-0.019881370553829
"1993-02-11",0.00144613184999964,0.0059113472630572,-0.0179377006866672,0.0178698913295665,0.00657897109804262,0.0179109265665303
"1993-02-12",-0.0145562977742075,-0.0158419154656579,0,-0.00409556886473705,-0.013201511858536,-0.00395257431582352
"1993-02-16",-0.0312758179917758,-0.0345211943682331,-0.0182653479772932,-0.0404800557239675,-0.065203193810762,-0.0281143014808392
"1993-02-17",0.0135238725333255,0.0204506104712909,0,-0.0215991118034617,0.00706716722309242,0.0040650462481695
"1993-02-18",-0.00448766646938825,-0.0163268932874288,0.00383289085570748,0.00290697879130919,0,0.00606675268223733
"1993-02-19",-0.0181548102803717,0.0102355038940267,-0.00768052930777818,0.0591721887361201,0.0380011181786137,-0.0121705356202551
"1993-02-22",-0.00152788417805327,0.00609138939340204,0.0221129864293639,0.0176275750833135,-0.0170944333593002,0.00610378293801772
"1993-02-23",0.00305343748689024,-0.0163268932874288,0.00751318335078333,-0.0135320062185764,-0.038669141159154,-0.010193768189543
"1993-02-24",0.00759305090759743,0.0263974718510249,0.00298953884836584,0.0188939493599616,0.0142351158218721,0.0222906898983717
"1993-02-25",-0.015244197643117,-0.0161619679569982,-0.00298953884836584,-0.0148150857851406,0.0482852411594619,-0.00200601872686579
"1993-02-26",-0.00771013842596746,0.0161619679569982,-0.00751318335078333,-0.0219487549043875,-0.00675678246287981,0.0257695131790514
"1993-03-01",-0.0124612204378121,0.00400000533334599,-0.0106142012417734,0.0110345947237092,-0.00339558900113812,-0.001958864485333
"1993-03-02",0.0124612204378121,0,0.00380373223924657,0.0190223127091009,0.03673200926873,0.0174931574475172
"1993-03-03",-0.00310077767824812,0.00993056820260074,0.0105741166518305,0.0226223885626173,0.0162605208717803,0.00576370471675003
"1993-03-04",-0.0203928635631405,0.00983292091623889,0,-0.00925320548048303,-0.0228394919698229,-0.0115608224010759
"1993-03-05",0.0203928635631405,0.0212979976789343,0.00374953570147962,-0.0066622498254163,0.013114942077828,0.00386847677792024
"1993-03-08",0.0290762640815088,0.0431182067806055,-0.00374953570147962,0.018543577712169,0.0477037979572112,0.0115164420615592
"1993-03-09",0.0194180858571016,0.0448505661653518,-0.0105741166518305,0.00392927813988964,0.111552485905747,0.00380952841666771
"1993-03-10",-0.0209275201059558,-0.0320883145515007,0.0210375902926585,0.00521513567910814,0.0461411559978551,-0.00763362485507124
"1993-03-11",-0.0136884266605772,0.00901719365018883,-0.00671393793934838,0.0103493808620034,0.0235921820168201,-0.00962471337420956
"1993-03-12",-0.0201089529227134,0.0230711209013119,0.0178046246335066,-0.0129535490003914,0.0331240474250327,-0.0155948579579064
"1993-03-15",0.0185763855729353,-0.0320883145515007,0.0102414940521967,0,0.00500001041670561,0.00392157365318169
"1993-03-16",-0.00153491971808362,0.00901719365018883,-0.0176216013498194,-0.00522877008279909,-0.0407180930187849,-0.00588814262522241
"1993-03-17",0,0.00537154380191085,-0.0179377006866672,-0.022532431080696,-0.0263173083173733,0.00196656897204073
"1993-03-18",0.00306748706786175,0.0124225199985573,0.0037636476493037,-0.00807541400554523,0.00796816964917668,0.00392157365318169
"1993-03-19",-0.0107776254938292,0.0140107370695983,0.00374953570147962,-0.0163491380015297,-0.0404913613547369,0
"1993-03-22",0,0,-0.00374953570147962,0.0230831701828738,0.00549451931764078,0.00973717527785833
"1993-03-23",-0.0156009404424797,0.0223569071012764,0.0252238892239487,0,-0.0110193952496105,0.0134746985833603
"1993-03-24",-0.00157356444743062,-0.0399012167521857,-0.0184848146741032,0.00134138182420118,0.0327004613109345,0.00571974867278691
"1993-03-25",-0.00473560474583401,0.0140599855682986,0.0184848146741032,0.00534760632659514,-0.00268456537066886,0
"1993-03-26",-0.00794285351393675,-0.0140599855682986,-0.0110498361865852,-0.0202027073175195,0.013351333174864,-0.00380952841666771
"1993-03-29",-0.00319489089651914,-0.00532388125275007,0.0110498361865852,0.0108255455049227,-0.00531916147759981,0.0132703369208966
"1993-03-30",-0.0308716636670872,0.0141345109349049,0.00657176516323421,-0.00404585851954353,0.00266311741948355,0
"1993-03-31",-0.0200006667066694,-0.0230711209013119,-0.0176216013498194,0.00135043909787136,-0.0133870807824592,-0.0190119794885719
"1993-04-01",0.00671143458798684,0.0142604912191571,-0.00371057939653552,0.00538359308347269,-0.0300980311572796,0
"1993-04-02",-0.00671143458798684,-0.0178576174000067,-0.010463473640828,-0.00944039377908723,0.00829880281469508,-0.0115831410896308
"1993-04-05",-0.00845313571105843,0.0406057549259431,0.010463473640828,0,-0.00552487593196971,-0.00584227562422845
"1993-04-06",-0.0171237060785914,0,0.00740744127786197,0,-0.0139472274808505,0.0135792581263809
"1993-04-07",-0.0069324367756447,0.0222421487337208,0.031241189479954,0.020121403199421,0.0331522073169006,0.0133973295718213
"1993-04-08",-0.0336017465467682,0,-0.00286533147328649,0,-0.00544960476756473,0.00189933580365231
"1993-04-12",0.0248680665780137,0.0167789171291093,0.0170701157716038,0.0275066457898339,0.0242926925690445,0.0131952904188326
"1993-04-13",0.00873367996875452,0.00332226219197795,0,0.0102828669555839,0.0519597389307112,0.00931973194880231
"1993-04-14",0.00347222571074912,0,0,-0.0089917111919644,0.0175663237178989,-0.00371747640013242
"1993-04-15",0.00862818122333819,-0.0251902488285587,0.00632691038476363,-0.0156049980688899,-0.0303053494953289,0.0111112254250707
"1993-04-16",0.00855437209665877,0.0135137191667229,0.0201186112797949,-0.00789477784700798,-0.0155041865359651,0
"1993-04-19",-0.00170503025108393,-0.0135137191667229,-0.00275103337189009,-0.0186672087196897,-0.0183973651397162,0.0109891215755953
"1993-04-20",0.0135595297856324,-0.0258412311838871,-0.0173675779079048,-0.0440236149145183,-0.0160431248405755,-0.0109891215755953
"1993-04-21",0.0216494716968534,0.0224340728622729,0.0139181091546474,-0.0314311587895824,-0.0135687292060689,0.0128089582925812
"1993-04-22",-0.0132671929440489,-0.0102916860365476,0.00962868511921533,-0.00582243275143335,0.00544960476756473,0.0803223888388331
"1993-04-23",-0.0168354144638629,0.0355668309947426,0.00341647069589746,-0.0266287923466015,-0.00544960476756473,-0.00842464965925149
"1993-04-26",0.0218312616572345,-0.0304077481847151,-0.0165065646017024,-0.0212129166391926,-0.0885028015762999,0.00169061747790744
"1993-04-27",0.0066225407604934,-0.00515908281002742,0.013090093905805,0.0463807883461194,0.055166381308708,0
"1993-04-28",-0.00828505153410686,-0.0173917427118691,-0.013090093905805,0.00437637459979889,0.0168071183163812,0.00168776411371963
"1993-04-29",0.0115799474309595,0.0225508255218965,0.0165065646017024,-0.0102414940521969,-0.00836824967051664,0.0249804829684417
"1993-04-30",0.00164338574372991,-0.013817145553142,0,-0.00886268725784545,0.0357672238586313,0.00655740054615905
"1993-05-03",-0.00658980967905554,0,-0.00341647069589746,-0.0134430702564527,-0.0218587938124992,-0.00655740054615905
"1993-05-04",-0.00996685991539192,0.00865806274311454,0.0162936394861006,0.0325472515664951,0.019152432214756,-0.00660068403135217
"1993-05-05",-0.00502093105009971,-0.0173917427118691,0.0127134532729851,-0.037068736285341,-0.00543479598595686,0.00495459312468349
"1993-05-06",0,0.0276834287484167,0.0132102317368066,0.00902261759963729,-0.00820798041782944,-0.00330033302865695
"1993-05-07",-0.0101181301655846,-0.0224340728622729,-0.0132102317368066,-0.0120483385161745,-0.0082759093038598,-0.00829880281469508
"1993-05-10",-0.00680274732275254,-0.00524935588614373,-0.0127134532729851,0.0105502108951525,0.0300158959402657,0.0132452267500207
"1993-05-11",0.0185973238155894,0.0225508255218965,0.0193403827605945,0.0148812269966514,0.00803217169726422,0.0130720815673528
"1993-05-12",0.024815169119724,-0.013817145553142,0.00985877193166784,-0.00295858203974508,0.00266311741948355,0.00162206037186796
"1993-05-13",0,-0.0175443096509094,0.00326477599813924,-0.0331355615960989,-0.0160861377516242,0.00646205802809097
"1993-05-14",-0.00491401480242915,0,0.0090850722224709,-0.0454267609070034,-0.0301806171499914,-0.0113361537863363
"1993-05-17",0.0146701897477939,-0.00888894741724622,0.00643917228102131,-0.00481928643594887,0.00278164296187677,-0.00653597097978564
"1993-05-18",0.0128619136424077,0.0176995770994011,-0.00321440328200673,0.0128001747669617,0.00829880281469508,-0.0148640226321493
"1993-05-19",0.0174192844720649,0.0225508255218965,0.0121601498404651,0.0173369196532771,0.00823049913651563,0.0099338565242908
"1993-05-20",-0.0110498361865852,0.0170072126472329,0.00317561397388655,-0.00626961301359552,0.0242926925690445,0.0130934767470197
"1993-05-21",-0.00477327875265754,-0.0221662954572603,-0.0153357638143516,-0.0110673066396816,-0.00267022855587884,-0.00652530863492262
"1993-05-24",0.0031847160675198,-0.00345423486808749,0.00321440328200673,0.00791769773678541,-0.00536194314138538,0.00326797676461599
"1993-05-25",0.0204570469895207,0.00861331767811491,0.00320410399078286,0.0172013623585465,-0.00269179166571143,0.00650408796917645
"1993-05-26",-0.00781864811779776,0.0136288310556059,-0.00641850727278959,0.0229895182246986,0.0318329265732109,0.00807106883379149
"1993-05-27",0.00469852078155419,0.00842464965925149,-0.00322476899901458,-0.00760459938521918,0,0.03320463149844
"1993-05-28",-0.0221178052536191,-0.00842464965925149,-0.00583092031079291,-0.0153849188394795,-0.0211089632102353,-0.0156743020934431
"1993-06-01",0.0142746277925929,-0.00849622782908566,0.00259571852428131,0.0184337016888381,0,0.0356903667999127
"1993-06-02",0.0125197253449278,-0.0102916860365476,0,0.00303951601789665,0.0158733491562901,0.00607904607638221
"1993-06-03",0,0.0187879138656333,-0.00259571852428131,0.00454202143450111,-0.0105541876786903,-0.00913248356327245
"1993-06-04",0.00620157026328116,0.00337838159162707,0,-0.0337973795832907,-0.013351333174864,0.00913248356327245
"1993-06-07",-0.00620157026328116,-0.00846745109909852,-0.0196856750710306,-0.0301370944202388,-0.0439631234211162,0.0105502108951525
"1993-06-08",-0.0109461608974972,-0.0136988443581618,-0.016032407531049,0.00481928643594887,0.00839165763624838,-0.00300300525976938
"1993-06-09",-0.0126583968719234,0.0102916860365476,0.0127134532729851,0.0111554941717855,-0.00558660670863986,-0.0151518050206023
"1993-06-10",-0.00638979809877105,0.0169208774883371,-0.00935210557028032,0.00316455960296302,-0.00280505092760852,0.0136469138411819
"1993-06-11",-0.0145281005629097,0.0248562921062456,0.0126710598283442,0.0156743020934431,0.00560225554866989,0.00899556290857806
"1993-06-14",0.0048661896511728,-0.0131797624444099,0,0,0.0356690762067349,0.0250565798373374
"1993-06-15",-0.0179596663981925,0.00990107098271142,0.00989127747874274,-0.00780644089282956,-0.010840214552865,-0.00145666449646398
"1993-06-16",0.00328947665039858,0.00327869146169846,0.00327546968247061,-0.00786786120061356,0,-0.00731532157637305
"1993-06-17",0.0162870049746993,0.00815000436192448,-0.0164857014192772,0.0156743020934431,0,0.00439561147303813
"1993-06-18",0.0112450984155024,0,0,0.0260951107828518,-0.00820798041782944,-0.00292825977908828
"1993-06-21",0.00159616953282216,-0.0114286958236229,-0.00600201868499806,0.0165293019512107,0.0163491380015295,-0.0192455977152337
"1993-06-22",0.0031847160675198,0.0162870049746993,-0.00671143458798706,0.00446097394062517,0.00539084863487638,-0.0196232711841395
"1993-06-23",-0.0031847160675198,0.0207841214622613,0.0127134532729851,-0.0285948752770551,-0.00539084863487638,-0.0184620628397352
"1993-06-24",0.0126784582597708,0,-0.0127134532729851,0.0211488244929765,0.0729489996461674,-0.00155400186673438
"1993-06-25",-0.00157604445546555,0.00315956029036846,0,-0.00449438958783932,0.0124845566622453,-0.00155642054765814
"1993-06-28",-0.00157853229304972,0.0125393492527353,-0.0128771687902032,0.0266682470821613,0.0531526069777337,0.035198736965893
"1993-06-29",0.0109977542095414,0.00775799081093931,-0.00684465368996534,-0.0176995770994008,-0.00945633524203537,-0.0105821093305369
"1993-06-30",0.0139645403503723,0.024428695684962,-0.0138314791484619,0.0103627870355465,0.00945633524203537,0.00454890852636902
"1993-07-01",0.0303513434241385,-0.0321866864959013,0,0.00733679006385435,-0.0142182490022789,-0.0106464883944877
"1993-07-02",-0.00900906994236594,0,-0.00628713213133292,-0.00439561147303813,-0.0266037455179762,-0.0123078476745968
"1993-07-06",-0.0182653479772932,0,-0.00703237778615584,-0.00589103323723728,-0.00738010729762251,0.00463321292148811
"1993-07-07",0.00153491971808362,0.0123840591997215,-0.0035348216374933,0.0132063548136103,0.0315943654182171,0.0183211231475964
"1993-07-08",-0.00153491971808362,-0.0170679085121479,0.020330177946335,0.0343873423094758,0.0329441557193539,0.00452830962474748
"1993-07-09",0.0182653479772932,0.00468384931242638,0.00691565688466556,-0.00706716722309242,-0.0234202742080984,0
"1993-07-12",-0.0151978609094314,0.0123840591997215,0,-0.0142859572474765,0.0326369293130226,0.0134631801682941
"1993-07-13",0.00305810635882087,0.0122325684356346,0.00343997587244349,-0.00867057455113374,-0.0302700643027565,0.00296736122780206
"1993-07-14",0.0106303203017564,0.0030349036951538,0.00684465368996534,-0.0146201434549624,-0.0166869187850147,0.00295858203974508
"1993-07-15",0.00301659353942552,-0.00760459938521918,-0.00684465368996534,0.0131677103746475,0.00718565966087459,0.00882358665851513
"1993-07-16",-0.0213097865867511,0.00456969569006538,-0.00343997587244349,0,-0.00718565966087459,0.010196738020515
"1993-07-19",0.0030721990369702,0.0105821093305369,0.00686815886651138,-0.00729397836255341,0.0166869187850147,0.0215062052209636
"1993-07-20",0.00153256734977814,-0.00754720563538314,0.00953685702322105,-0.0177257225991083,0.0187359110574696,-0.0215062052209636
"1993-07-21",-0.00614441257234111,0.0165293019512107,0.00338409798424033,0.0147931691778305,0.0115341532452868,0.00433840159859811
"1993-07-22",-0.00773399059973623,-0.00448096343503623,-0.0163491380015293,-0.0133039656263627,-0.0302700643027565,-0.00869570696755395
"1993-07-23",0.0138784031720773,0.0119049025063185,0.00684465368996534,-0.00148920355146775,0.0210534091978323,0.0329306778130118
"1993-07-26",0.00762780204888625,0.0476624504891634,0.0229275046437047,0.0147931691778305,0,-0.0056497325421192
"1993-07-27",0.0210534091978323,-0.00707717037408506,0,-0.00294117859081622,0,-0.00996449525943155
"1993-07-28",0.0147713173203126,-0.0259007284321571,-0.0033389012655145,-0.00739101664638908,0.00461894585629463,-0.0144094712201519
"1993-07-29",-0.0252426171876079,0,0.0159260167709858,0.0277998882775963,0.0114548789747664,-0.00582243275143335
"1993-07-30",-0.00754720563538314,-0.0146845516829213,0.00656170333328943,-0.00578872817624476,-0.00685716972613681,-0.00732604009207272
"1993-08-02",0.0135442251077573,0.0103017835278261,-0.00985877193166784,0.00289855275401152,0.00457666702741166,0.0174931574475172
"1993-08-03",0.0236347781339967,0.0188548007636296,-0.00330797522954551,0.00289017542223324,0.0181000416436179,0.021444710278903
"1993-08-04",-0.00292397869143501,0.0114286958236227,-0.016032407531049,0.00718910357246938,-0.00224466985382388,0
"1993-08-05",-0.0103017835278261,-0.0143063956512379,-0.00337268447863925,0.0128115631342001,-0.0112995552539332,-0.0113799236627623
"1993-08-06",-0.0119049025063185,-0.00723068949314598,0.0194050920096882,0.00704724551540314,0.0135442251077571,-0.00143163947143776
"1993-08-09",-0.0075131833507831,0.0186921330121526,0.0131667471612134,0.00699792918764452,0.0309075374630765,0.00713778904829221
"1993-08-10",0.0208962827264125,-0.0114614435190066,-0.00985877193166784,0,0,0.0169256508833429
"1993-08-11",-0.00147819686931094,-0.0115943327809191,0.00329706859837842,0.00694929829320579,-0.0109290705321901,0.0193911893146506
"1993-08-12",-0.00593473551981449,0.00436364328777317,-0.00329706859837842,0.0096485931158321,-0.00220022090960259,-0.0124225199985573
"1993-08-13",-0.00597016698650399,-0.00436364328777317,-0.0092900469070929,-0.00688233962294182,-0.00220507255831381,0
"1993-08-16",0.0309530974770129,0.00726219604178469,-0.00668898815079677,-0.0195264223503553,-0.00664454271866854,-0.00836824967051664
"1993-08-17",0.00434468460401116,-0.021946747724706,0.00668898815079677,-0.00706716722309242,-0.00668898815079677,-0.00421053253634351
"1993-08-18",0.00288600488913482,0.0291565842914556,0.0158733491562901,-0.00997870004989609,-0.00448431244732861,0.0111889279178059
"1993-08-19",-0.00144196131690122,-0.00720983656674967,0.0188500869020953,0.00713778904829221,0.0266091087279645,0
"1993-08-20",0,-0.0145775176181577,-0.00645997078552618,-0.00427655676726024,-0.0198901584792195,-0.00557881502703905
"1993-08-23",0.00431966114451643,0,-0.00259571852428131,0.00142755199118549,0.0110988930680489,-0.00139958035442334
"1993-08-24",0.0142655771588223,0,-0.00651892790981723,0.00993620665912975,0.0109770586311508,0.0207907696690739
"1993-08-25",0.00986618292105401,0.0217873541849074,0.00326477599813924,-0.00141342779714715,0.00869570696755395,0.0013708021337786
"1993-08-26",0.00559442018532441,-0.0144720326085344,-0.00654024568060985,0.00704724551540314,0.0192932029346788,-0.0013708021337786
"1993-08-27",-0.0154606031063784,-0.0146845516829213,-0.00328623365081882,-0.0155700243773857,-0.0192932029346788,-0.00274725447513902
"1993-08-30",0.00141542840333075,0,0.00328623365081882,-0.0028571448007797,0.0107643665871584,-0.00413508514780281
"1993-08-31",-0.0099503308531681,-0.0044477463982362,0.016271104170277,0.0170216875694305,0.0274568462330393,0.00550965581096952
"1993-09-01",0,0.0074019582956677,0,-0.00847462699097212,0.0103627870355465,-0.00275103337188987
"1993-09-02",-0.0289875368732522,0.0117303397854898,0,-0.0171678036223655,-0.0208340869028418,-0.0152674721307884
"1993-09-03",0.0189372010197508,0.0115943327809191,0,0.00288184637488897,0.0104712998672953,-0.00983844900028785
"1993-09-07",-0.0189372010197508,-0.0115943327809191,0.00579338601382506,0.0128665105932502,-0.0146907154100036,-0.0113637586503152
"1993-09-08",-0.0178046246335068,-0.0043827681550952,-0.00967437406753291,0.0112995552539334,-0.030045178431388,0
"1993-09-09",0.00597016698650399,0.0159771009360143,0.00967437406753291,0.0194721034128202,0.030045178431388,0.0141846349919565
"1993-09-10",-0.00597016698650399,0.0114614435190066,0.0127552749751261,0.00686344492498248,0.0271132354085608,-0.0056497325421192
"1993-09-13",-0.00450113288079135,0.00284495213223135,0,-0.0110042375910138,0.0143005501421962,0.0056497325421192
"1993-09-14",-0.00150489117942043,-0.0143063956512379,-0.00955117098434322,-0.0252114193464961,0.018090945649039,-0.0056497325421192
"1993-09-15",0.00450789643918981,0.0143063956512379,0.00319387048887654,-0.0114123920517448,0.0138478968587936,-0.00283688133519955
"1993-09-16",0.0148812269966514,-0.00284495213223135,-0.0063979744796594,-0.00287356519573168,-0.00196656897204073,0.00141944665422633
"1993-09-17",-0.0148812269966514,0.00284495213223135,0,-0.00432588994712257,0.00588814262522241,0.00283286308430397
"1993-09-20",-0.0397605889949535,0.018297484441578,0.00320410399078286,-0.00870832789178433,0,-0.0113799236627623
"1993-09-21",-0.028482938133217,-0.018297484441578,-0.00320410399078286,-0.0176475168135783,-0.0277795641070757,-0.0231558826630203
"1993-09-22",0.0190784801052384,0.0112995552539334,-0.0122700925918142,0.00591717702808858,0.029734598942879,0.00729397836255341
"1993-09-23",-0.0110848324244928,0.0139472274808503,-0.00325415191167799,0.00441501820911672,0.0212568390254153,-0.00875918008988141
"1993-09-24",0.00950878796902721,0.0246250473053895,-0.00982647933142866,-0.00146950797935985,0.0019102202561192,0.0145562977742075
